msafips,msaname,population,households,workforce,housing_units,fb_population,wage_50,hourly_wage_50,valueh_50,hhinc_50,rent_50,wage_resid_raw,wage_resid,hourly_wage_resid_raw,hourly_wage_resid,rent_resid_raw,rent_resid,hp_resid_raw,hp_resid,amenity_index,year,pop_growth,hh_growth,hh_log_growth,emp_growth,fb_growth,fb_shock,hhinc_growth,hp_growth,hp_resid_growth,hp_log_growth,wage_growth,hourly_wage_growth,wage_resid_growth,hourly_wage_resid_growth,rent_growth,rent_resid_growth,amenity_growth,wrluri,obs,unaval,log_wrl,log_pop_1990,housing_supply_elasticity,inv_elasticity,saiz_elasticity,saiz_inv_elasticity
45060,"Syracuse, NY Metro Area",773152,327394,374518,327394,45760,45000,23.928571428571427,175000,68000,937,9.777027353691542,-0.01124411207221776,2.6111111782541343,0.0371508868741639,5.747357655788925,-0.1964509458370287,9.577181601410286,-0.36854859809633567,-0.08377576443204307,2022,1.173779312145696,1.3512038894254184,0.3009959650045122,1.1872047980422364,1.624538483385402,0.026707718093294832,2.305084745762712,2.413793103448276,-0.4123461312809962,0.8811994120628857,2.6470588235294117,2.6195488721804514,0.8706701740707121,0.9151537959304787,2.2687651331719128,0.642646290375561,-0.09861911487675917,0.24561206217516607,11,0.245983324038842,1.1773039493732356,13.295808992648842,1.4767764730346686,0.6771505493617951,1.6969781325400592,0.5892827849839095
45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",3077182,1235609,1499962,1235609,523844,44000,21.875,320000,66000,1458,9.828415914396992,0.04014444863323163,2.580894725788198,0.00693443440822738,6.1338797950748924,0.1900711934489383,10.144999851512049,0.19926965200542668,0.05918693228995367,2022,1.4908827519379846,1.4185379843038928,0.3496267527044381,1.604107045844402,3.1555346730278058,0.1733701550387597,2.4444444444444446,4.7407407407407405,0.04458852454673412,1.5561933979152869,2.6378896882494005,2.5729166666666665,0.8526712387533326,0.9207508036404628,3.1626898047722345,1.0289200131163119,0.02599673969559675,0.23379101138561975,8,0.335624444716497,1.173655136737062,13.558230944720382,1.4245698179719135,0.7019662970423228,1.3798548986565904,0.7247138818535105
45780,"Toledo, OH Metro Area",639271,274664,313456,274664,26127,45000,22.08237986270023,165000,65000,900,9.74765096350168,-0.04062050226208136,2.530001955439928,-0.04395833594004239,5.555262196998916,-0.3885464046270384,9.359713875265465,-0.5860163242411573,-0.10580156219750106,2022,1.0398573120266508,1.1852861976109923,0.16998426239786646,1.1033453480513629,1.4437997347480107,0.013063464591520704,2.2440102188773046,3.142857142857143,-0.3196921449978145,1.1451323043030026,2.5,2.338134338403554,0.8229403469287764,0.8472156080998035,2.3076923076923075,0.6417514771619004,-0.06426592744362279,-1.4474312067031834,3,0.0853343642701132,0.43991084514607737,14.939524801076262,6.2573184689368,0.15981286632034136,3.573057694401426,0.2798723349938866
45820,"Topeka, KS Metro Area",129668,57770,55852,57770,9618,40000,19.23076923076923,150000,52100,880,9.712713046164527,-0.0755584195992327,2.4827148880090095,-0.09124540337096088,5.565669978726087,-0.3781386228998675,9.32470915734813,-0.6210210421584925,-0.07825058983776625,2022,0.8142622106677718,0.9115150367635457,-0.09264718827590634,0.6857213014119091,3.5386313465783665,0.04332918880223051,1.7081967213114755,3.1578947368421053,-0.3162397679367235,1.1499055830556593,2.3529411764705883,2.2727272727272725,0.7870644563525229,0.8652791886844367,2.2448979591836733,0.7156696154913398,-0.04908536789307082,-0.639417469501495,1,0.0626590986732312,0.8589084235357765,13.368083743611113,2.593125738857171,0.3856349829147563,3.238523015864503,0.308782736791221
45940,"Trenton-Princeton, NJ Metro Area",380951,144992,190260,144992,105344,65000,33.333333333333336,400000,108000,1540,9.902792172152967,0.1145207063892073,2.724431825081125,0.1504715337011544,6.199726217654875,0.2559176160289205,10.12685626723903,0.1811260677324071,0.00771233110195501,2022,1.1658612722070052,1.2314486882224545,0.20819127163037976,1.1395612096382943,3.8097717984883004,0.23777141895303822,2.61913423062932,2.909090909090909,-0.39036994919703716,1.0678406300013563,2.7104791293107042,2.7733333333333334,0.790366065609815,0.833200636319172,2.7648114901256733,0.726707990605016,-0.029082642399272683,2.0974263548851,2,0.16466460404092298,1.628735776061492,11.772732616655956,1.070569592492012,0.9340821998056715,1.958010202672051,0.5107225685725862
46060,"Tucson, AZ Metro Area",948916,388279,433653,388279,128585,40000,21.153846153846153,320000,63000,1080,9.727921131142184,-0.06035033462157635,2.548402908832725,-0.02555738254724549,5.9809844895729585,0.03717588794700433,10.054734530108291,0.10900433060166924,0.02530230812160662,2022,1.418727666890932,1.476913187193561,0.38995422537875335,1.4363556268051618,1.8198995117118393,0.08661134783583763,2.52,4.7407407407407405,-0.042203245160815014,1.5561933979152869,2.6666666666666665,2.5882352941176467,0.8912218459481576,0.9338373796332975,2.7480916030534353,0.9106747562165367,-0.019698348837674757,0.5492098902662594,3,0.200325319273683,1.266725012593629,12.850426036914117,1.3775296612823817,0.7259371816858531,1.9093150538103236,0.5237480310042864
46140,"Tulsa, OK Metro Area",1162387,458596,553494,458596,83492,40000,19.51923076923077,185000,59400,950,9.755911311033252,-0.03236015473050813,2.5118997146317343,-0.06206057674823606,5.68964619434632,-0.254162407279634,9.610405923931204,-0.33532427557541844,-0.052222700260678843,2022,1.6552253959755245,1.6607914359488793,0.507294257394296,1.6586922710395484,5.235921234165308,0.09618470836009245,2.1792567046997102,3.217391304347826,-0.1163655385541986,1.1685708772750196,2.2222222222222223,2.1368421052631583,0.8472601558511741,0.8730164407895646,2.6170798898071626,0.8362629018084986,-0.013235581982023695,-0.41389771799246466,6,0.0877406271529681,0.9501518317745881,13.76307555944895,2.376058142954843,0.420865121910026,2.644608987253917,0.3781277326136481
46220,"Tuscaloosa, AL Metro Area",236862,89075,110050,89075,12048,42000,21.634615384615383,220000,60000,928,9.768376278679282,-0.01989518708447768,2.5226345097192953,-0.05132578166067514,5.673679357348945,-0.27012924427700913,9.693090077199647,-0.25264012230697297,-0.06296650196446871,2022,1.51044536271809,1.638854136002355,0.49399730007367104,1.6191443032015065,3.4541284403669725,0.05458626670747883,2.4986465664431767,3.8260869565217392,0.03198722045375746,1.3418425985490554,2.8,2.5568181818181817,1.0121653362953573,0.9309020481455725,2.689855072463768,0.912217913772392,-0.01769208778550279,-0.444190382957459,1,0.311711752950238,0.938369049016023,13.965986207417929,1.9444456854039536,0.5142853860647965,1.447206311709686,0.690986483342952
46540,"Utica-Rome, NY Metro Area",267966,115647,120468,115647,22181,42000,21.978021978021975,175000,63000,790,9.768932657198524,-0.01933880856523551,2.568229459632091,-0.00573083174787925,5.733061202675026,-0.21074739895092787,9.58295678232472,-0.36277341718190215,-0.06662391746238777,2022,0.8467717470991228,0.9831587717210188,-0.016984654358681794,0.8808329555591302,1.618342331825478,0.026780974290264683,2.390891840607211,2.8,-0.2494822975831852,1.0296194171811592,2.5128634677515853,2.557442557442557,0.8839528023519048,0.9236293872804848,2.129380053908356,0.75179823686637,-0.06692152412329516,-0.14538619915644435,3,0.235681135588803,1.048936562799881,12.375232972046305,1.3276205647120147,0.7532272597908412,2.2757855126076127,0.4394087204001014
46700,"Vallejo, CA Metro Area",304877,108521,146150,108521,81745,52000,26.923076923076923,600000,93500,2077,10.020141467214913,0.231870001451151,2.8059623053837193,0.23200201400374887,6.442001291646752,0.49819269002079825,10.650984653567258,0.7052544540606362,0.0460825605649515,2022,0.6744723166741515,0.7003749669241741,-0.3561394203225703,0.6787193728753739,1.165753971649411,0.025713293350117142,2.4087384393435864,3.6923076923076925,-0.06811009849232086,1.3062516534463544,2.3636363636363638,2.3418224396771627,0.9011499145170205,0.9393044701616833,3.5996533795493932,0.9507151051723666,-0.009273249851727762,1.5501410365104702,2,0.350294786740257,1.515158229517729,12.498615385773222,0.9296400553724166,1.0756851474083666,1.5120846494220401,0.6613386362874771
47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",1766605,705165,884761,705165,142612,47600,23.076923076923077,315000,75000,1330,9.795119420355444,0.00684795459168441,2.5739702556205404,9.964240569981795e-6,5.962041727842981,0.01823312621702655,9.949814623165643,0.00408442365902317,0.00601184988892807,2022,1.2792447365086261,1.4361081411333436,0.36193677498651056,1.2654266426385194,1.9542583076396025,0.05042596716088271,2.3821623681870157,3.7058823529411766,-0.17696217104110623,1.3099213823353164,2.6444444444444444,2.666666666666667,0.8391636281894286,0.9082572958991069,2.731006160164271,0.8443940694719219,-0.02852513275896032,0.47681219937900693,3,0.433576050931995,1.2461158393090308,12.627663695562305,0.9492050401864695,1.053513158551657,1.4948747353269156,0.6689523719733674
47300,"Visalia, CA Metro Area",477630,143128,195861,143128,111770,35000,18.46153846153846,350000,61000,1140,9.849715177282278,0.06144371151851757,2.6627525556501737,0.08879226427020326,5.99460331489364,0.05079471326768559,10.157297883217543,0.21156768371092127,-0.02852179939946742,2022,1.5373350027519659,1.448663967611336,0.37064173003370016,1.6279017578855504,1.9562439835477379,0.1758522242642917,2.5413489980419115,4.827586206896552,0.051014074748712446,1.574346592622831,2.4305555555555554,2.3076923076923075,0.9081699755458974,0.9512174369890745,2.8217821782178216,0.9371999216890918,-0.019808873483177822,-0.332908272743225,1,0.562544496116909,0.9809886380305498,14.384570183584646,1.9747934738051784,0.5063820664107856,0.8625343308058281,1.1593741423205077
47380,"Waco, TX Metro Area",329929,117610,143175,117610,27912,40000,19.23076923076923,200000,65000,994,9.736906335072607,-0.05136513069115267,2.4652448115330037,-0.10871547984696672,5.791082406720299,-0.15272619490565553,9.70418744543328,-0.24154275407334325,0.00504525040308669,2022,1.763816865717921,1.683172567764834,0.520680445760215,1.7514618452279012,2.623308270676692,0.09233697221123312,2.7083333333333335,3.8095238095238093,0.04076064916612232,1.3375041969504586,2.857142857142857,2.6373626373626373,1.0016049364700184,0.9526029574861166,2.6792452830188678,0.9632307952319019,-0.011925300667541851,0.012394819175824546,2,0.0606942789697721,1.1027353834108309,13.07659165315816,2.0443578913908946,0.4891511433546708,2.7284437754771798,0.3665092933150544
47580,"Warner Robins, GA Metro Area",179836,66725,86013,66725,13428,43000,21.904761904761905,210000,68000,1120,9.740729743483788,-0.04754172227997166,2.485110132528975,-0.08885015885099534,5.6821889412393185,-0.26161966038663564,9.593949173827063,-0.3517810256795588,-0.04102090691358214,2022,0.6445272740305354,0.6552201579009388,-0.42278398088946645,0.6681659286879515,1.9221299742341826,0.02308795068453874,2.5092250922509227,4,-0.12355585871420338,1.3862943611198908,2.5294117647058822,2.4761904761904763,0.7969430729118514,0.842375712088175,3.2653061224489797,0.880311385415423,0.016927189245970094,0.223211944103241,1,0.124901480805379,1.1703783605543174,12.706632758779104,1.6371428092857614,0.6108202621836463,2.3552363152504454,0.42458584453919834
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",5630696,2165634,3092039,2165634,1473314,74000,36.05769230769231,550000,122000,1917,10.01098371184574,0.22271224608198104,2.786923074947429,0.21296278356745857,6.403203439271861,0.45939483764590694,10.413666263227285,0.4679360637206624,0.04298927680374541,2022,1.5382192027436472,1.5854799376536055,0.4608871612760961,1.4637044225375448,2.799880655104655,0.2587352811574502,2.5943646996278575,3.3846153846153846,-0.3124538902856387,1.2192402764567252,2.96,2.9335071707953064,0.8436306484473857,0.9064881209677398,2.9133738601823707,0.808841637728138,-0.039355156019411905,0.6550860411953183,16,0.216295089953165,1.296119633607378,12.099800603447225,1.1666436549767538,0.8571597640240247,2.13521520279502,0.4683368677269575
48140,"Wausau-Weston, WI Metro Area",137828,56665,70431,56665,8737,50000,23.026315789473685,245000,76500,880,9.773883690946876,-0.01438777481688369,2.531108116566849,-0.0428521748131212,5.744995950983036,-0.1988126506429184,9.629471985103033,-0.3162582144035895,-0.04375356555747127,2022,1.2460041946915454,1.3663435570987654,0.31213823545510166,1.2017301392301392,2.778944020356234,0.05056230563390468,2.1869014607930017,4.260869565217392,-0.05017348890356743,1.4494732627414209,2.7472527472527473,2.5974658869395713,0.9282100932470527,0.9045098704777914,2.359249329758713,0.874175484654204,-0.016786078783936433,-0.46377050876617415,3,0.16393763201248898,0.9306785258694323,15.54374361592095,3.591340214795832,0.278447582292576,1.642912370801131,0.6086751903343277
48620,"Wichita, KS Metro Area",735331,287472,353001,287472,58234,40000,20.192307692307693,160000,65000,900,9.652487196849837,-0.13578426891392503,2.447983295259423,-0.12597699612054747,5.571457147020361,-0.37235145460559327,9.344788777618936,-0.6009414218876863,-0.05862771199836658,2022,1.5347404847179436,1.5329877775644718,0.42721862697105273,1.4815416383369848,3.1258185721953837,0.08265918634841919,2.1103896103896105,3.0476190476190474,-0.3594350353345135,1.114360645636248,2.0833333333333335,2.120192307692308,0.7426864631820997,0.8017624426723677,2.2900763358778624,0.6641554816979234,-0.03369149157874299,-0.3382631821764831,9,0.032771160155182305,0.9789788487530593,11.833761809954169,2.2850160756013915,0.43763368261503843,3.4971677822650693,0.2859456744029345
49180,"Winston-Salem, NC Metro Area",283915,115499,136158,115499,31255,48000,23.557692307692307,250000,68800,1080,9.799299240132372,0.01102777436861224,2.5359327355304244,-0.03802755584954598,5.766033073015039,-0.1777755286109155,9.776022784982318,-0.1697074145243036,-0.03927187095833366,2022,0.2997160290516004,0.31045614600973037,-1.1697126242670812,0.27330262246710624,2.172749391727494,0.0178088843847648,2.372904738911499,3.7037037037037037,-0.16311626912732358,1.309333319983761,2.823529411764706,2.7222222222222223,0.8474025841063124,0.8850321700116097,2.8198433420365534,0.8102119182343674,-0.02796042846472984,-0.2396259903907778,5,0.175212009573965,1.0153661812762884,13.508076016958343,1.8957836887729886,0.5274863403045902,2.0537823828598745,0.4869065039926521
49340,"Worcester, MA-CT Metro Area",646262,252924,336203,252924,94640,56000,28.846153846153847,400000,90000,1310,9.899927443339468,0.11165597757570822,2.7047935377328645,0.13083324635289406,6.251865629328374,0.3080570277024197,10.290505581817133,0.34477538231050886,0.03493386350182254,2022,1.1977174755086382,1.2835263430328743,0.24961124549153624,1.301876125384809,2.7818112342376766,0.11234520310316581,2.5332132402612024,2.909090909090909,-0.32590217399777544,1.0678406300013563,2.5454545454545454,2.608695652173913,0.8458978372261594,0.8825798737853301,2.481060606060606,0.815338245222522,-0.02501806948323624,-0.2291005280567339,16,0.278458347379248,1.0191719866024986,12.556430176570776,1.2928236432169424,0.7735007054107494,2.076896783092944,0.48148757711049367
49420,"Yakima, WA Metro Area",256649,87616,111205,87616,51178,36500,19.28418803418803,324000,61800,1007,9.958579600243098,0.17030813447933824,2.711300218256883,0.13733992687691243,5.959985241310236,0.01617663968428218,10.148079059286074,0.20234885977945183,-0.06470507161141223,2022,1.310603855483212,1.2945626477541372,0.25817291436801604,1.352118669827953,2.2730624028425495,0.1463704838503766,2.6869565217391305,6.821052631578947,0.35890365694742066,1.9200138047517328,2.8968253968253967,2.5156137034746475,1.0965476642767662,1.054057334982484,2.9881305637982196,1.1299574939358044,-0.008647222618401541,0.08259445242583766,2,0.46358247996664503,1.1257715970875983,13.378960273297757,1.2049173495537995,0.8299324433915043,1.2153005792294047,0.8228417044235081
49620,"York-Hanover, PA Metro Area",460580,184020,234641,184020,26676,46000,22.932692307692307,235000,78000,1170,9.81524293927463,0.02697147351086926,2.599658189425477,0.02569789804550648,5.826122927266391,-0.11768567435956356,9.719561884703747,-0.2261683148028748,-0.05194220054186428,2022,1.11532463507008,1.181615040838342,0.16688218136723698,1.0751906228234174,3.761421319796954,0.04742393862784413,2.3493975903614457,2.764705882352941,-0.35072815256390655,1.0169342576538423,2.4210526315789473,2.3849999999999993,0.8165425385996965,0.869246930076407,2.896039603960396,0.740157633056306,-0.04302787020653671,0.20840035339019114,7,0.212911937918498,1.1657724806559295,12.455464671623952,1.3260545481136305,0.7541167906120777,2.1451855875198684,0.46616013356501174
49660,"Youngstown-Warren-Boardman, OH-PA Metro Area",536946,229600,244871,229600,11881,34300,18.028846153846153,140000,50100,740,9.663881979886549,-0.124389485877213,2.4310684806896026,-0.14289181069036783,5.445269337387276,-0.4985392642386781,9.25462743590254,-0.6911027636040821,-0.09164313374667618,2022,0.8839490320031608,0.9911932308754965,-0.008845777912178221,0.9813288983288583,0.6865249046573443,-0.008930923218754116,1.8555555555555556,2.6666666666666665,-0.28042385617403376,0.9808292530117253,1.8574677786201668,1.8749999999999998,0.7867915983396951,0.759979068679645,2.1574344023323615,0.6602147505166487,-0.01368241213227503,0.319564046710729,10,0.08949009775126081,1.1998334630746146,13.040241843802008,1.7900609182730223,0.5586402059236951,2.383520901622759,0.41954740120767375
49700,"Yuba City, CA Metro Area",182825,63162,79252,63162,31221,45000,22.596153846153847,450000,70900,1260,9.942713719205344,0.15444225344158546,2.686879717792903,0.11291942641293272,6.159843974154051,0.21603537252809701,10.412647340947242,0.4669171414406197,0.01370276546367632,2022,1.5120375807398707,1.476334057920202,0.3895620270745024,1.6512209350779232,2.0147780072276715,0.13005218628269913,2.6999238385377,6.206896551724138,0.16626051113736295,1.8256610209037376,2.6470588235294117,2.5102272727272728,0.9844214867517529,0.9307477917485847,3.3157894736842106,1.0636994850169685,0.03237550148767128,-0.634749293327332,1,0.2327133209182,0.8608840233753,13.193652809775424,1.7930616603071572,0.5577053049189044,2.103552107762854,0.4753863697075271
